# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
1.9134,488.73,479.36,210.21,483.04,211.94,58.203,0.0019395,58.203,0.0019092,59.52,27.031,32.9,-106,9.7939,0.065652,4.2658e-6,1.619,-0.0037168,34376,1137.9,29.761,0.14216,366.65,333.93,2.147,1.4288,1.4161e8,9101.8,1481.6,0.59793,0.59793,0.31695,0.106,0.17497,0.013412,0.028498,1.4847e-4,0,0,0,0,8.8033e-5,0.059336,15.24,182.41,82.731,0.0053166,NaN,11.498,950.28,338.27,0.05,0.033221
1.9634,512.96,489.85,208.56,493.62,210.49,61.214,0.0021872,61.214,0.0020472,60.909,28.422,32.9,-106,9.7938,0.017294,3.5663e-6,-1.9867,-0.0020114,34326,1088.6,29.744,0.14202,365,333.9,2.0406,1.4605,1.4445e8,9084,1525,0.5907,0.5907,0.31317,0.10635,0.17117,0.0034204,0.0067486,-3.2587e-4,0,0,0,0,-1.2693e-4,0.060636,15.24,182.41,82.635,0.0042778,NaN,11.341,947.57,338.17,0.05,0.033619
2.0134,537.71,500.25,206.96,504.12,209.04,64.295,0.0024515,64.295,0.0021846,62.361,29.448,32.9,-106,9.7938,0.076753,3.5133e-6,-1.2523,0.006951,34277,1039.2,29.727,0.14187,362.39,333.86,1.8725,1.492,1.4724e8,9066.3,1568,0.58366,0.58367,0.30943,0.10668,0.16756,0.014789,0.028039,-2.9317e-4,0,0,0,0,-4.835e-5,0.061928,15.24,182.41,82.551,0.0039623,NaN,11.18,944.81,338.07,0.05,0.034196
2.0634,562.98,510.58,205.48,514.56,207.6,67.45,0.0027313,67.45,0.0023201,63.843,29.586,32.9,-106,9.7937,0.08919,4.1209e-6,-0.053415,-0.0023402,34228,989.82,29.709,0.14173,360.24,333.82,1.7336,1.5234,1.5e8,9048.5,1610.5,0.57681,0.57683,0.30572,0.10699,0.16411,0.016729,0.028851,1.3047e-4,0,0,0,0,-8.4438e-8,0.063211,15.24,182.41,82.518,0.0054042,NaN,11.016,941.99,337.97,0.05,0.034643
2.1134,588.77,520.84,204.15,524.92,206.16,70.679,0.0030304,70.679,0.0024566,65.306,28.68,32.9,-106,9.7936,0.047178,6.0998e-6,0.87678,-0.0025297,34178,940.46,29.692,0.14159,358.45,333.78,1.6188,1.5545,1.5271e8,9030.8,1652.5,0.57014,0.57015,0.30204,0.10728,0.16082,0.0085823,0.014259,3.1773e-4,0,0,0,0,2.1861e-5,0.064484,15.24,182.41,82.542,0.0047207,NaN,10.848,939.1,337.87,0.05,0.035205
2.1634,615.06,531.03,202.9,535.21,204.72,73.98,0.003348,73.98,0.002593,66.707,27.277,32.9,-106,9.7935,0.019726,6.4946e-6,-1.051,-0.017174,34129,891.09,29.674,0.14145,356.44,333.74,1.4898,1.5855,1.5538e8,9013,1694,0.56364,0.56364,0.2984,0.10755,0.15768,0.0034815,0.0050504,3.4769e-4,0,0,0,0,-3.0215e-5,0.065749,15.24,182.41,82.593,0.0016798,NaN,10.677,936.17,337.77,0.05,0.035623
2.2134,641.87,541.16,201.62,545.42,203.31,77.349,0.0036659,77.349,0.0027155,68.043,26.18,32.9,-106,9.7935,0.068081,7.1089e-6,-0.52517,0.0021958,34080,841.73,29.657,0.1413,354.03,333.7,1.3336,1.6163,1.5802e8,8995.3,1735.1,0.55729,0.5573,0.2948,0.10781,0.15468,0.011759,0.015833,-1.808e-4,0,0,0,0,-7.2645e-6,0.067005,15.24,182.41,82.634,-3.6332e-4,NaN,10.503,933.17,337.66,0.05,0.036018
2.2634,669.18,551.23,200.23,555.57,201.91,80.783,0.003966,80.783,0.0028129,69.345,25.996,32.9,-106,9.7934,0.065696,7.0223e-6,0.20249,-4.1911e-4,34030,792.36,29.639,0.14116,352.15,333.66,1.2134,1.6468,1.6061e8,8977.6,1775.5,0.55111,0.55112,0.29125,0.10805,0.15181,0.011089,0.013073,4.2022e-4,0,0,0,0,1.041e-6,0.068252,15.24,182.41,82.642,-0.001622,NaN,10.325,930.12,337.56,0.05,0.036478
2.3134,696.99,561.22,198.76,565.65,200.53,84.284,0.0042504,84.284,0.0028894,70.662,26.598,32.9,-106,9.7933,0.02133,6.7658e-6,0.60492,0.0097472,33981,743,29.622,0.14102,350.53,333.62,1.1092,1.6771,1.6315e8,8959.8,1815.2,0.54509,0.54509,0.28774,0.10828,0.14907,0.0035055,0.0042089,-3.3687e-4,0,0,0,0,8.9628e-6,0.069491,15.24,182.41,82.62,9.3576e-4,NaN,10.145,927.01,337.45,0.05,0.036863
2.3634,725.3,571.14,189.82,575.66,191.6,87.85,0.004529,87.85,0.0029538,72.007,26.053,32.9,-106,9.7932,0.0093918,6.6865e-6,-0.6354,0.027916,33932,693.63,29.605,0.14088,348.66,333.58,0.98921,1.7073,1.6566e8,8685.6,1854.4,0.53919,0.53919,0.28427,0.10849,0.14643,0.0015076,0.0014191,4.4638e-4,0,0,0,0,-9.5484e-6,0.070721,15.24,182.41,82.588,0.0015115,NaN,9.9606,923.85,337.34,0.05,0.037211
2.4134,754.09,580.61,166,585.22,167.63,91.483,0.0048093,91.483,0.0030121,73.316,23.331,32.9,-106,9.7931,0.026438,6.2629e-6,-0.50783,0.011905,33885,647.08,29.588,0.14074,346.87,333.55,0.87413,1.7363,1.6803e8,7901.2,1891.5,0.53363,0.53363,0.28096,0.10869,0.14399,0.0041712,0.0039181,3.5253e-4,0,0,0,0,-5.9014e-6,0.071897,15.24,182.41,82.559,0.0024004,NaN,9.7734,920.63,337.22,0.05,0.037676
2.4634,783.33,588.9,141.86,593.59,143.35,95.178,0.0050927,95.178,0.0030657,74.491,20.591,32.9,-106,9.793,0.04758,6.4607e-6,-0.26465,-0.0018737,33842,604.01,29.573,0.14062,345.2,333.51,0.76664,1.7616,1.7002e8,7102.7,1922.8,0.52884,0.52885,0.27808,0.10885,0.14191,0.0073961,0.0054697,-1.5733e-4,0,0,0,0,-1.5579e-6,0.072925,15.24,182.41,82.539,0.0023953,NaN,9.5834,917.37,337.11,0.05,0.038076
2.5134,812.95,595.98,123.18,600.75,124.54,98.929,0.0053853,98.929,0.003119,75.527,18.327,32.9,-106,9.7929,0.057263,6.8223e-6,0.073643,0.005869,33799,561.6,29.558,0.1405,343.78,333.48,0.67615,1.7834,1.7165e8,6486,1948.5,0.52478,0.52479,0.27562,0.10898,0.14018,0.0087805,0.0063517,-2.4224e-4,0,0,0,0,1.1779e-7,0.073805,15.24,182.41,82.534,0.0024836,NaN,9.3908,914.06,336.99,0.05,0.038483
2.5634,842.9,602.13,111.65,606.96,112.85,102.73,0.0056896,102.73,0.0031733,76.433,16.385,32.9,-106,9.7928,0.033142,6.1027e-6,0.31126,0.0028433,33763,524.68,29.545,0.14039,342.79,333.45,0.61303,1.8025,1.7301e8,6107.9,1969.8,0.52127,0.52127,0.27348,0.1091,0.13869,0.0050075,0.0033809,-2.1326e-4,0,0,0,0,2.0613e-6,0.07457,15.24,182.41,82.545,0.0052784,NaN,9.1961,910.71,336.87,0.05,0.038817
2.6134,873.15,607.71,100.21,612.6,101.23,106.57,0.0060117,106.57,0.0032321,77.236,14.309,32.9,-106,9.7927,0.0013802,5.9693e-6,0.41226,-0.0056074,33732,493.67,29.534,0.1403,342.11,333.42,0.56986,1.8199,1.7419e8,5730.8,1988.3,0.5181,0.5181,0.27154,0.10919,0.13737,2.0591e-4,3.0878e-4,-1.8841e-4,0,0,0,0,3.5498e-6,0.075262,15.24,182.41,82.563,0.0048622,NaN,8.9995,907.33,336.75,0.05,0.039183
2.6634,903.66,612.71,88.798,617.65,89.67,110.45,0.0063484,110.45,0.0032933,77.94,12.472,32.9,-106,9.7926,0.016735,5.9372e-6,-0.36226,-0.0043822,33701,463.07,29.523,0.14021,341.13,333.4,0.5076,1.8355,1.7518e8,5353.8,2004,0.51528,0.51528,0.2698,0.10928,0.1362,0.0024778,8.8227e-4,2.8965e-4,0,0,0,0,-2.6965e-6,0.075883,15.24,182.41,82.583,0.0025824,NaN,8.8012,903.92,336.63,0.05,0.03954
2.7134,934.41,617.15,77.415,622.13,78.177,114.36,0.0066928,114.36,0.0033531,78.561,10.888,32.9,-106,9.7926,0.021086,6.0017e-6,-0.27532,-0.0056953,33670,432.48,29.512,0.14012,340.33,333.37,0.45633,1.8494,1.76e8,4976.7,2017,0.51279,0.51279,0.26826,0.10936,0.13518,0.0030982,9.3225e-4,8.3227e-5,0,0,0,0,-1.5352e-6,0.076434,15.24,182.41,82.599,0.0040556,NaN,8.6014,900.49,336.51,0.05,0.040567
2.7634,965.36,621.01,67.756,626.03,68.402,118.3,0.0070476,118.3,0.0034132,79.099,9.3835,32.9,-106,9.7925,0.03444,5.9179e-6,-0.16902,-0.0016794,33640,401.89,29.501,0.14003,339.53,333.35,0.4057,1.8617,1.7666e8,4655.8,2027.5,0.51061,0.51061,0.2669,0.10942,0.13428,0.0050302,0.0021102,3.9669e-4,0,0,0,0,-5.7138e-7,0.076914,15.24,182.41,82.611,0.0044971,NaN,8.4001,897.11,336.39,0.05,0.041728
2.8134,996.5,624.4,67.863,629.45,68.486,122.27,0.0074218,122.27,0.0034779,79.562,9.2175,32.9,-106,9.7924,0.04423,6.2373e-6,-0.025899,0.0011012,33610,372.53,29.491,0.13995,338.83,333.33,0.36153,1.8726,1.772e8,4664.8,2035.9,0.50869,0.50869,0.26571,0.10948,0.13351,0.0064249,0.0018645,-2.6878e-4,0,0,0,0,-1.3271e-8,0.077334,15.24,182.41,82.616,0.005461,NaN,8.1978,893.8,336.27,0.05,0.043206
2.8634,1027.8,627.79,69.534,632.87,70.173,126.26,0.0078079,126.26,0.0035432,80.024,9.4436,32.9,-106,9.7923,0.043704,5.9066e-6,0.089958,0.0059007,33583,345.6,29.481,0.13987,338.21,333.3,0.32193,1.8834,1.7773e8,4727.6,2044.2,0.50679,0.50679,0.26452,0.10953,0.13274,0.0063077,0.0017743,1.732e-5,0,0,0,0,1.5839e-7,0.077754,15.24,182.41,82.614,0.0044797,NaN,7.9943,890.47,336.14,0.05,0.043608
2.9134,1059.3,631.26,71.215,636.37,71.849,130.27,0.0082086,130.27,0.0036103,80.491,9.5203,32.9,-106,9.7922,0.052233,6.0977e-6,0.2249,0.0071474,33558,319.87,29.472,0.1398,337.49,333.28,0.27584,1.8946,1.7828e8,4790.5,2052.9,0.50483,0.50484,0.2633,0.10958,0.13195,0.0074947,0.0022279,3.353e-4,0,0,0,0,9.7904e-7,0.078185,15.24,182.41,82.606,0.0022811,NaN,7.7897,887.12,336.02,0.05,0.044022
2.9634,1090.9,634.82,72.056,639.96,72.711,134.31,0.0086081,134.31,0.0036722,80.968,9.7394,32.9,-106,9.7921,0.047018,6.3539e-6,0.34654,-0.0041828,33532,294.14,29.463,0.13972,336.9,333.26,0.23892,1.906,1.7884e8,4826.1,2061.7,0.50285,0.50286,0.26205,0.10964,0.13116,0.006701,0.0016085,-1.1612e-4,0,0,0,0,2.2984e-6,0.078626,15.24,182.41,82.592,0.0035471,NaN,7.584,883.75,335.89,0.05,0.047186
3.0134,1122.8,638.41,66.581,643.59,67.239,138.37,0.0090099,138.37,0.0037308,81.463,9.3826,32.9,-106,9.792,0.028236,6.481e-6,0.41303,-0.018821,33507,269.03,29.454,0.13965,336.46,333.24,0.21133,1.9176,1.794e8,4649.3,2070.4,0.50087,0.50087,0.2608,0.10969,0.13037,0.0039937,5.4457e-4,1.0706e-4,0,0,0,0,3.2283e-6,0.079072,15.24,182.41,82.573,0.007697,NaN,7.3771,880.37,335.77,0.05,0.04784
3.0634,1154.8,641.74,59.794,646.95,60.453,142.45,0.0094424,142.45,0.0037978,81.942,8.8998,32.9,-106,9.7919,0.0069076,6.5466e-6,0.44939,-0.04436,33483,245.3,29.446,0.13958,336.08,333.22,0.18728,1.9283,1.7988e8,4427.5,2077.9,0.49904,0.49904,0.25964,0.10974,0.12965,9.6971e-4,-3.153e-4,1.3936e-4,0,0,0,0,3.7822e-6,0.079485,15.24,182.41,82.551,0.010866,NaN,7.169,876.96,335.64,0.05,0.048234
3.1134,1186.9,644.73,53.059,649.97,53.703,146.56,0.0099222,146.56,0.0038789,82.394,8.2903,32.9,-106,9.7918,0.0071494,6.5437e-6,-0.42705,-0.037551,33460,222.36,29.437,0.13952,335.57,333.2,0.15509,1.938,1.8025e8,4205.7,2083.8,0.49738,0.49738,0.25859,0.10979,0.129,9.9864e-4,5.1519e-4,-2.0376e-5,0,0,0,0,-3.3838e-6,0.079856,15.24,182.41,82.529,0.010622,NaN,6.96,873.54,335.52,0.05,0.048664
3.1634,1219.2,647.38,46.373,652.65,46.99,150.69,0.010442,150.69,0.0039702,82.812,7.5853,32.9,-106,9.7917,0.015663,6.4957e-6,-0.4146,-0.003752,33437,199.41,29.429,0.13945,335.04,333.18,0.12174,1.9468,1.8053e8,3983.9,2088.1,0.4959,0.4959,0.25765,0.10983,0.12842,0.0021797,3.95e-4,5.3752e-5,0,0,0,0,-3.1631e-6,0.080187,15.24,182.41,82.508,0.0087984,NaN,6.75,870.11,335.39,0.05,0.049196
3.2134,1251.7,649.69,39.711,655,40.323,154.84,0.010989,154.84,0.0040661,83.198,6.9965,32.9,-106,9.7916,0.03087,6.4428e-6,-0.38479,-3.1003e-4,33414,176.47,29.421,0.13938,334.51,333.16,0.088313,1.9545,1.807e8,3762.1,2090.9,0.49459,0.49459,0.25682,0.10986,0.12791,0.0042848,2.0065e-4,7.6107e-5,0,0,0,0,-2.7051e-6,0.080476,15.24,182.41,82.488,0.0092374,NaN,6.5392,866.66,335.26,0.05,0.049594
3.2634,1284.2,651.68,32.242,657.01,32.835,159.01,0.011563,159.01,0.0041664,83.553,6.213,32.9,-106,9.7915,0.041419,6.4259e-6,-0.36325,-0.0075209,33391,153.52,29.413,0.13932,334.07,333.15,0.060492,1.9613,1.8078e8,3511.5,2092.2,0.49346,0.49346,0.2561,0.10989,0.12747,0.0057346,8.0884e-4,3.6995e-4,0,0,0,0,-2.396e-6,0.080724,15.24,182.41,82.469,0.007242,NaN,6.3278,863.2,335.13,0.05,0.049903
3.3134,1316.8,653.29,22.114,658.65,22.684,163.2,0.01215,163.2,0.0042656,83.869,5.0513,32.9,-106,9.7914,0.05086,6.3606e-6,-0.33337,-0.0039749,33372,133.86,29.406,0.13926,333.69,333.13,0.036854,1.9669,1.8075e8,3170.1,2091.7,0.49251,0.49252,0.2555,0.10991,0.1271,0.0070274,-6.6827e-5,5.7243e-5,0,0,0,0,-2.008e-6,0.080926,15.24,182.41,82.452,0.0035476,NaN,6.1157,859.73,335.01,0.05,0.050197
3.3634,1349.5,654.4,11.842,659.79,12.451,167.4,0.012728,167.4,0.0043563,84.126,3.8474,32.9,-106,9.7913,0.059417,6.3257e-6,-0.32752,2.0762e-4,33357,119.07,29.401,0.13922,333.4,333.12,0.018685,1.971,1.8057e8,2822,2089.1,0.49183,0.49183,0.25506,0.10993,0.12684,0.0081987,3.7203e-4,-2.2227e-4,0,0,0,0,-1.9316e-6,0.081066,15.24,182.41,82.435,0.0014082,NaN,5.9032,856.25,334.88,0.05,0.050754
3.4134,1382.2,655,1.6338,660.4,3.0622,171.61,0.013286,171.61,0.0044358,84.321,2.59,32.9,-106,9.7912,0.064905,6.2464e-6,-0.31189,-0.0018708,33344,105.86,29.396,0.13918,333.22,333.11,0.0073703,1.9736,1.8025e8,2474,2084.2,0.49139,0.4914,0.25478,0.10994,0.12667,0.0089486,3.9107e-5,-1.5249e-4,0,0,0,0,-1.7483e-6,0.081142,15.24,182.41,82.419,3.2318e-4,NaN,5.6904,852.77,334.75,0.05,0.051375
3.4634,1415,655.08,-8.52,660.5,8.6276,175.83,0.013817,175.83,0.0045024,84.454,1.3584,32.9,-106,9.7911,0.071832,6.2337e-6,-0.32814,0.012089,33331,92.65,29.391,0.13914,333.11,333.1,8.0967e-4,1.9747,1.7979e8,2125.9,2077.2,0.49122,0.49122,0.25467,0.10995,0.1266,0.0099046,1.3229e-4,1.7297e-5,0,0,0,0,-1.9346e-6,0.081156,15.24,182.41,82.403,0.0010625,NaN,5.4775,849.28,334.62,0.05,0.051745
3.5134,1447.7,654.66,-18.612,660.1,18.612,180.05,0.014332,180.05,0.0045607,84.526,0.085119,32.9,-106,9.791,0.076358,6.208e-6,-0.31836,0.011614,33317,79.439,29.387,0.1391,333.1,333.08,8.5966e-4,1.9743,1.7918e8,1777.8,2068.1,0.49129,0.4913,0.25471,0.10995,0.12663,0.010536,-4.223e-4,2.4052e-4,0,0,0,0,-1.8232e-6,0.081106,15.24,182.41,82.387,0.0046391,NaN,5.2647,845.8,334.49,0.05,0.05216
3.5634,1480.4,653.74,-28.64,659.18,28.666,184.28,0.014846,184.28,0.004616,84.531,1.222,32.9,-106,9.7909,0.078891,6.2012e-6,-0.32278,0.020545,33304,66.229,29.382,0.13906,333.18,333.07,0.0072943,1.9723,1.7848e8,1430.3,2057.2,0.49162,0.49163,0.25492,0.10994,0.12676,0.010899,-1.4032e-4,1.1139e-4,0,0,0,0,-1.8794e-6,0.080995,15.24,182.41,82.371,0.010967,NaN,5.0521,842.48,334.36,0.05,0.052574
3.6134,1513.1,652.32,-34.377,657.76,34.432,188.5,0.0154,188.5,0.0046809,84.473,1.9518,32.9,-106,9.7908,0.081902,6.1975e-6,-0.31594,0.011903,33291,53.333,29.377,0.13903,333.35,333.06,0.018833,1.9688,1.7764e8,1225.1,2044.3,0.4922,0.49221,0.25529,0.10992,0.12698,0.011339,-1.4403e-4,-1.1686e-4,0,0,0,0,-1.8083e-6,0.080821,15.24,182.41,82.355,0.017659,NaN,4.8399,839.17,334.23,0.05,0.05296
3.6634,1545.7,650.61,-36.756,656.06,36.83,192.72,0.016029,192.72,0.0047653,84.375,2.3464,32.9,-106,9.7907,0.078518,6.2181e-6,-0.30463,0.020535,33283,45.304,29.374,0.139,333.61,333.06,0.036239,1.9645,1.7672e8,1131.1,2030.3,0.49292,0.49293,0.25575,0.1099,0.12726,0.010891,4.0081e-4,2.2646e-4,0,0,0,0,-1.6899e-6,0.080612,15.24,182.41,82.339,0.027019,NaN,4.6281,835.88,334.1,0.05,0.053328
3.7134,1578.2,648.78,-39.131,654.23,39.22,196.94,0.016773,196.94,0.0048799,84.26,2.6398,32.9,-106,9.7906,0.080989,6.302e-6,-0.27629,0.010186,33280,41.828,29.373,0.13899,333.84,333.05,0.051778,1.9598,1.7578e8,1037.1,2015.8,0.49371,0.49372,0.25626,0.10988,0.12756,0.011264,5.5442e-4,1.3856e-4,0,0,0,0,-1.3979e-6,0.080388,15.24,182.41,82.325,0.036893,NaN,4.417,832.59,333.98,0.05,0.053744
3.7634,1610.5,646.84,-41.486,652.28,41.594,201.15,0.017677,201.15,0.005035,84.129,2.9958,32.9,-106,9.7905,0.079703,6.4012e-6,-0.23172,0.0089261,33276,38.352,29.372,0.13898,334.12,333.05,0.070363,1.9547,1.748e8,943.1,2001,0.49456,0.49457,0.2568,0.10986,0.1279,0.011113,9.315e-4,-3.3736e-4,0,0,0,0,-9.8911e-7,0.08015,15.24,182.41,82.312,0.044301,NaN,4.2064,829.31,333.85,0.05,0.054127
3.8134,1642.8,644.77,-43.821,650.22,43.953,205.35,0.018771,205.35,0.0052374,83.977,3.4142,32.9,-106,9.7904,0.074626,6.2717e-6,-0.19095,0.021088,33273,34.875,29.371,0.13897,334.45,333.05,0.091991,1.9493,1.738e8,849.09,1985.7,0.49547,0.49548,0.25738,0.10984,0.12825,0.01043,0.0013712,3.2827e-4,0,0,0,0,-6.7595e-7,0.079896,15.24,182.41,82.302,0.054434,NaN,3.9966,826.04,333.72,0.05,0.054539
3.8634,1675,642.59,-46.157,648.04,46.307,209.55,0.020086,209.55,0.0054921,83.809,3.7242,32.9,-106,9.7903,0.075835,6.0944e-6,-0.12872,0.014121,33269,31.399,29.369,0.13896,334.75,333.04,0.11173,1.9435,1.7277e8,755.08,1970,0.49645,0.49646,0.258,0.10981,0.12863,0.010632,0.0010586,4.7268e-4,0,0,0,0,-3.0922e-7,0.079628,15.24,182.41,82.294,0.064344,NaN,3.7874,822.78,333.59,0.05,0.054931
3.9134,1707.1,640.3,-48.462,645.74,48.642,213.73,0.021653,213.73,0.0058046,83.622,4.1843,32.9,-106,9.7902,0.067811,6.0682e-6,-0.035986,0.016093,33266,27.922,29.368,0.13895,335.13,333.04,0.13715,1.9373,1.7171e8,661.07,1953.9,0.49749,0.4975,0.25867,0.10979,0.12904,0.0095298,0.0014154,-1.4703e-4,0,0,0,0,-2.434e-8,0.079346,15.24,182.41,82.29,0.071816,NaN,3.5789,819.54,333.47,0.05,0.055315
3.9634,1739,637.89,-50.738,643.32,50.963,217.91,0.023495,217.91,0.0061776,83.406,4.7757,32.9,-106,9.7901,0.051443,5.8608e-6,0.034459,0.012653,33262,24.446,29.367,0.13894,335.6,333.04,0.16781,1.9308,1.7062e8,567.06,1937.4,0.4986,0.4986,0.25937,0.10976,0.12948,0.0072425,0.0011132,2.0981e-4,0,0,0,0,2.2486e-8,0.079049,15.24,182.41,82.29,0.077046,NaN,3.3712,816.3,333.34,0.05,0.055945
4.0134,1770.9,635.36,-53.025,640.78,53.279,222.07,0.02561,222.07,0.0066074,83.167,5.1952,32.9,-106,9.79,0.044972,5.8176e-6,0.10092,0.0049692,33259,20.97,29.366,0.13893,336,333.04,0.19472,1.9239,1.695e8,473.05,1920.5,0.49978,0.49978,0.26011,0.10972,0.12994,0.00635,0.0011597,-3.077e-4,0,0,0,0,1.944e-7,0.078738,15.24,182.41,82.293,0.07657,NaN,3.1643,813.08,333.22,0.05,0.056863
4.0634,1802.6,632.73,-55.29,638.13,55.583,226.23,0.027976,226.23,0.0070855,82.904,5.7044,32.9,-106,9.7899,0.032558,5.766e-6,0.16996,0.014305,33255,17.493,29.365,0.13892,336.47,333.03,0.22565,1.9167,1.6836e8,379.04,1903.2,0.50102,0.50102,0.2609,0.10969,0.13043,0.0046089,0.0012959,3.0447e-4,0,0,0,0,5.5595e-7,0.078413,15.24,182.41,82.3,0.072565,NaN,2.9582,809.87,333.09,0.05,0.057383
4.1134,1834.1,629.98,-57.545,635.37,57.878,230.36,0.030549,230.36,0.0075982,82.616,6.1977,32.9,-106,9.7898,0.02051,5.7982e-6,0.23515,0.0033743,33252,14.017,29.363,0.13891,336.95,333.03,0.25746,1.9091,1.6719e8,285.03,1885.6,0.50233,0.50233,0.26172,0.10965,0.13095,0.0029114,3.3625e-4,-2.1645e-4,0,0,0,0,1.0735e-6,0.078073,15.24,182.41,82.31,0.062556,NaN,2.753,806.68,332.97,0.05,0.057764
4.1634,1865.6,627.11,-59.788,632.49,60.164,234.49,0.033266,234.49,0.0081285,82.303,6.7185,32.9,-106,9.7897,0.006261,5.7078e-6,0.25292,0.02567,33248,10.54,29.362,0.1389,337.47,333.03,0.29136,1.9011,1.6599e8,191.02,1867.6,0.5037,0.5037,0.26259,0.10962,0.1315,8.9117e-4,7.2889e-4,-4.3008e-4,0,0,0,0,1.2533e-6,0.077719,15.24,182.41,82.322,0.048784,NaN,2.5488,803.5,332.84,0.05,0.059438
4.2134,1896.9,624.14,-62.017,629.5,62.441,238.59,0.036044,238.59,0.0086556,81.962,7.2662,32.9,-106,9.7896,0.010201,5.7211e-6,-0.24269,0.026724,33245,7.0638,29.361,0.13889,337.92,333.02,0.32117,1.8928,1.6477e8,97.012,1849.3,0.50515,0.50515,0.26349,0.10958,0.13208,0.0014597,5.4918e-4,-2.2072e-4,0,0,0,0,-1.1649e-6,0.077352,15.24,182.41,82.335,0.034811,NaN,2.3454,800.33,332.72,0.05,0.061732
4.2634,1928,621.05,-63.945,626.39,64.401,242.68,0.038809,242.68,0.0091627,81.598,7.6513,32.9,-106,9.7895,0.019079,5.7159e-6,-0.21743,0.013386,33241,3.5874,29.36,0.13888,338.36,333.02,0.35025,1.8841,1.6353e8,13.3,1830.7,0.50666,0.50666,0.26444,0.10953,0.13269,0.0027462,0.0012005,3.3685e-4,0,0,0,0,-9.4443e-7,0.07697,15.24,182.41,82.346,0.020007,NaN,2.1431,797.18,332.6,0.05,0.062256
4.3134,1959,617.87,-63.77,623.18,64.238,246.75,0.041496,246.75,0.0096354,81.213,7.7419,32.9,-106,9.7894,0.027167,5.6058e-6,-0.14791,-0.0046451,33239,0.9246,29.359,0.13888,338.82,333.02,0.38047,1.8752,1.6227e8,0,1811.9,0.50823,0.50824,0.26542,0.10949,0.13332,0.0039341,0.0012167,-3.1612e-4,0,0,0,0,-4.4157e-7,0.076577,15.24,182.41,82.355,0.0095965,NaN,1.9418,794.09,332.48,0.05,0.063664
4.3634,1989.8,614.69,-63.214,619.98,63.684,250.8,0.044061,250.8,0.010066,80.828,7.7263,32.9,-106,9.7893,0.031549,5.4778e-6,-0.066897,0.0038319,33238,0,29.358,0.13887,339.3,333.02,0.41206,1.8662,1.6104e8,0,1793.4,0.50981,0.50981,0.26641,0.10944,0.13396,0.0045946,0.0019694,-2.8322e-4,0,0,0,0,-9.1259e-8,0.076184,15.24,182.41,82.361,0.0045574,NaN,1.7415,791.12,332.35,0.05,0.065076
4.4134,2020.4,611.55,-62.647,616.81,63.137,254.84,0.046487,254.84,0.010452,80.437,7.8532,32.9,-106,9.7892,0.044896,5.5493e-6,0.068033,0.018367,33238,0,29.358,0.13887,339.7,333.02,0.43815,1.8574,1.5983e8,0,1775.3,0.51137,0.51138,0.26738,0.1094,0.1346,0.0065803,0.0033782,-1.3121e-4,0,0,0,0,9.5352e-8,0.075795,15.24,182.41,82.361,-8.4191e-4,NaN,1.5422,788.17,332.23,0.05,0.066139
4.4634,2050.9,608.43,-62.115,613.67,62.597,258.85,0.048759,258.85,0.010793,80.047,7.7552,32.9,-106,9.7891,0.043104,5.8424e-6,0.22357,0.021629,33238,0,29.358,0.13887,340.2,333.02,0.47147,1.8486,1.5863e8,0,1757.4,0.51294,0.51294,0.26835,0.10935,0.13524,0.0063489,0.0034362,4.9445e-4,0,0,0,0,1.0403e-6,0.075409,15.24,182.41,82.353,-0.002611,NaN,1.344,785.24,332.11,0.05,0.066885
4.5134,2081.3,605.33,-61.61,610.55,62.065,262.84,0.050882,262.84,0.011092,79.664,7.5002,32.9,-106,9.789,0.030275,5.8061e-6,0.36459,0.019785,33238,0,29.358,0.13887,340.79,333.02,0.50989,1.8399,1.5744e8,0,1739.6,0.5145,0.5145,0.26932,0.1093,0.13588,0.0044767,0.0023809,-3.2949e-5,0,0,0,0,2.7948e-6,0.075026,15.24,182.41,82.339,0.0023189,NaN,1.1467,782.32,331.99,0.05,0.067312
